Word,Ocurrences
indeleble,1
anunciará,1
churretones,1
tree,1
gorjea,1
teorías,1
picassos,1
arrojadas,1
pesá,1
hipotálamo,1
fuller,1
presuntas,1
congelo,1
recaudan,1
pelearme,1
encerradle,1
ataquen,1
forzosos,1
congele,1
relajadas,1
tronos,1
revitalizar,1
encerradlo,1
espadazo,1
intentara,1
perteneciente,1
modificativas,1
cívica,1
saltándome,1
panceta,1
lianta,1
mollejas,1
retraída,1
liante,1
tris,1
apartamos,1
cagaría,1
centramina,1
retraído,1
atiéndeme,1
rieran,1
victimista,1
esfuerzan,1
becerros,1
heredarían,1
accedía,1
bostezo,1
rellenando,1
barriles,1
evites,1
hispanidad,1
apuntada,1
sobreseídas,1
endosar,1
endosan,1
pisarles,1
ejecuciones,1
ilumines,1
obedezco,1
quioscos,1
cargarse,1
defraudéis,1
dártela,1
amorosos,1
tuntún,1
arrasa,1
cimenta,1
independizarme,1
hacéroslo,1
portazos,1
contamines,1
acudió,1
intolerables,1
pertenezcan,1
relevancia,1
rompieras,1
trataríamos,1
decantar,1
brenwhorf,1
afirmando,1
exitazo,1
metabolizar,1
compaña,1
zurzan,1
cedáis,1
creerla,1
offset',1
puercos,1
iron,1
narración,1
digestivo,1
véndame,1
cuesten,1
acordás,1
frótala,1
lanzándose,1
lunnis,1
malcriar,1
comentasen,1
destruías,1
maniática,1
medioambiente,1
abroche,1
extendiera,1
maniático,1
redactor,1
entreabierta,1
resuelvas,1
empujarles,1
robert,1
hernez,1
saltándote,1
atraéis,1
together,1
klein,1
antepongo,1
victimismo,1
yihadista,1
probaba,1
empaqueta,1
concretar,1
concretas,1
pudran,1
divórciate,1
anunciado,1
entregársela,1
alcancen,1
hipócritas,1
cumplieron,1
sanguijuelas,1
manoble',1
galeón,1
chúpala,1
gótica,1
jorobar,1
acudes,1
morados,1
filosófica,1
mindblow,1
obligarla,1
calzones,1
dangeroue,1
deténganles,1
cabrían,1
largándoos,1
nocturnos,1
dangerous,1
amenazaran,1
trasplanten,1
apoquinas,1
déjate,1
globazo,1
juguemos,1
anunciada,1
alumbrado,1
resistiría,1
editarlo,1
excombatiente,1
remolque,1
rebeliones,1
internista,1
retirarlos,1
scream,1
rallando,1
rarillo,1
tapió,1
lanzándole,1
silbaban,1
obligaros,1
desazón,1
intensifican,1
lanzándolo,1
agrió,1
everett,1
adaptabilidad,1
jewel,1
impagable,1
acribillando,1
irreversibles,1
intensificar,1
besándote,1
pediremos,1
alegoría,1
salitre,1
acogieron,1
utilice,1
papilla,1
cercado,1
hormigonera,1
sudamérica,1
glup,1
releeré,1
confortable,1
tromba,1
dóciles,1
mansito,1
rieron,1
acorazado,1
aguantaros,1
reconstruido,1
boluditos,1
aclimató,1
localizadme,1
supuse,1
contentísima,1
perritos,1
mediático,1
soliviantes,1
afecten,1
marujead,1
enfriando,1
macabros,1
luchadores,1
saneamientos,1
cautelosos,1
culparles,1
arreó,1
preciado,1
perpetuo,1
fogón,1
besándoos,1
vistiéndome,1
imprevisibles,1
decídselo,1
probará,1
diablas,1
rodee,1
porrazo,1
brisca,1
tiradme,1
tiradlo,1
arrollen,1
localizadla,1
vivito,1
comuniasis,1
reniego,1
artificio,1
descodificarla,1
durmieron,1
venderle,1
compensaciones,1
jurando,1
amenazarla,1
mutualismo,1
ejecutarían,1
relojero,1
tirolina,1
arrea,1
curaron,1
tíramelo,1
encendiera,1
recurrente,1
tarifamos,1
sospechabas,1
huevonadas,1
amargando,1
ultrarrápida,1
entraréis,1
cubría,1
especialicé,1
cubrís,1
condicionado,1
preguntarnos,1
absolvió,1
venderos,1
dañarme,1
transporté,1
abollado,1
vistiéndose,1
ruidoso,1
dañarle,1
meódromo,1
grasilla,1
buenamente,1
ayudarlas,1
delatarlos,1
escollo,1
abortarme,1
inhibiciones,1
dialogando,1
chuletas,1
secretismos,1
transporta,1
bastas,1
bastar,1
iluminad,1
iluminan,1
bañado,1
reflejadas,1
guardacostas,1
colocados,1
enfadándoos,1
esfuerza,1
exagerarás,1
magnettes,1
regresan,1
confusiones,1
ordeñamos,1
injertar,1
transporto,1
horses,1
chancha,1
tates,1
recibís,1
mitos,1
sujetarlo,1
borrica,1
arrastré,1
concedió,1
garabata,1
superenrollada,1
borrico,1
costados,1
túmbense,1
obviando,1
apartaríamos,1
reclutamos,1
jodiéndolo,1
exigencias,1
albor,1
asistieras,1
exagerarlo,1
vetar,1
negociadoras,1
peleaba,1
coordinado,1
aah,1
tocándose,1
cautivaron,1
viejuno,1
aguantaras,1
usara,1
nápoles,1
aguantaremos,1
dejártelos,1
levantarías,1
acestó,1
peleón,1
categorías,1
abw,1
ocultándolo,1
reflesionando',1
albis,1
dirigidos,1
criptonita,1
chutándose,1
reubicar,1
sisado,1
cinti,1
desatadísima,1
desplome,1
vacíe,1
armamos,1
motines,1
ade,1
moraos,1
trancar,1
infeccioso,1
repetirse,1
festivales,1
lizzo,1
cascarrabias,1
ninja,1
kahlo,1
fantaseas,1
alargues,1
lindezas,1
regateen,1
benjamin,1
discriminas,1
acostumbraremos,1
cuerdecita,1
relacionarme,1
polote,1
comentaras,1
acogeremos,1
filtra,1
manzanita,1
estampaste,1
despejaros,1
republicana,1
recibía,1
aga,1
exempleados,1
age,1
betatalacemia,1
apaciguar,1
fachas,1
apaciguan,1
cabi,1
potro,1
codicia,1
aguantarla,1
dímelas,1
mcbel,1
reapareces,1
jodiéndote,1
detenedlo,1
criptomonedas,1
excluidas,1
brebaje,1
desparramar,1
aguantarle,1
microfonando,1
tractores,1
repetiros,1
repuntar,1
escusa,1
compadezcáis,1
etiqueten,1
judía,1
other,1
meteré,1
ain,1
sorpréndanos,1
ocultándote,1
menisco,1
escupa,1
nobleza,1
saboteado,1
cabrera,1
fiarían,1
creador,1
yace,1
creados,1
defraudaremos,1
compraréis,1
segmenta,1
exclusividad,1
sintrom,1
relacionaros,1
sacada,1
espectacle,1
dormiría,1
grafólogos,1
repartid,1
tolerable,1
usuarios,1
ale,1
ventosas,1
demostraros,1
mirabais,1
skivere,1
amb,1
precavida,1
saltarnos,1
acostumbres,1
surgiendo,1
cebas,1
demostraron,1
invasor,1
apagarán,1
convoca,1
ano,1
rindiera,1
tuner,1
usáramos,1
limpitos,1
tuneo,1
blázquez,1
encenderemos,1
véndeme,1
pactaste,1
precipito,1
morente,1
analfabeto,1
criminóloga,1
envejece,1
desobedientes,1
precipita,1
concibieron,1
deportiva,1
véndela,1
enjabonar,1
enjabonas,1
reconquista,1
libretas,1
criba,1
mentalizada,1
concesionaria,1
acusarlos,1
vespa,1
amé,1
consensuando,1
embudo,1
ratita,1
yala,1
debáis,1
jugaras,1
parcialmente,1
lamentándote,1
asa,1
call,1
desconectas,1
calm,1
contraoferta,1
triscar,1
prestarle,1
chistera,1
triunfador,1
imagínatelo,1
perforación,1
amuermado,1
exponías,1
ingeniármelas,1
ate,1
empapando,1
ato,1
descalificado,1
filóloga,1
monovolumen,1
comunicados,1
instigaron,1
auh,1
privar,1
yale,1
morenos,1
enjabones,1
participamos,1
atravesó,1
caló,1
avi,1
yaoi,1
doblegados,1
uséis,1
malvender,1
cantear,1
confiarás,1
armstrong,1
describir,1
vagan,1
desconecten,1
expondrá,1
amortiguada,1
rumanas,1
calé,1
yang,1
capi,1
the,1
amortiguado,1
desconectes,1
prescindiremos,1
íntimamente,1
enamorases,1
edredón,1
repollo,1
malena,1
acusarles,1
nara,1
pónselos,1
até,1
friegasuelos,1
apodo,1
hawái,1
prisionera,1
broca,1
puntuado,1
educa,1
llegasen,1
vestí,1
localizan,1
lavados,1
quedárnoslo,1
care,1
pintarrajearon,1
bálsamo,1
pensante,1
culpará,1
mitin,1
usain,1
frunzas,1
yass,1
visitara,1
nati,1
trajecito,1
brock,1
nato,1
sacate,1
ectoplasmas,1
desplegado,1
monitorizada,1
agresor,1
enseñadme,1
dividamos,1
apoyándola,1
desplegada,1
assilah,1
cato,1
significaron,1
forbes,1
lamentándome,1
madrugando,1
navy,1
vengativa,1
ilícita,1
ganártelo,1
borrachín,1
incumbían,1
ansiosas,1
soltarían,1
alargó,1
racionalizado,1
ordenando,1
templada,1
elevación,1
dármelos,1
recalificación,1
chutándonos,1
trolls,1
descartada,1
llegases,1
terminabas,1
güisquis,1
papeado,1
intoxica,1
explícate,1
desplomó,1
bibliografía,1
enough,1
pringas,1
camisita,1
millonada,1
merecidas,1
jubilando,1
caté,1
calificación,1
canceles,1
lesionarme,1
garantizarle,1
conociéndote,1
ban,1
viscosa,1
portábamos,1
guimarey,1
bay,1
obligaba,1
posit,1
putazo,1
bbc,1
viscoso,1
peldón,1
condenarán,1
chispeante,1
cavó,1
diretes,1
desinflará,1
mostraros,1
cheikh,1
pleistoceno,1
manchará,1
desbloquear,1
caminó,1
troleando,1
esquiar,1
cachitas,1
cardenales,1
envidiable,1
brindaba,1
distanciarme,1
comprendimos,1
amenazarnos,1
aparentando,1
realizadas,1
poses,1
despelotásemos,1
gutierrez,1
debatiendo,1
cocainómana,1
ofendido,1
tuc,1
recapacite,1
ofendida,1
menearme,1
bed,1
arcaico,1
ben,1
resumes,1
decirla,1
lemme,1
cancelan,1
invadirnos,1
brindado,1
mostrarle,1
infectarán,1
codeando,1
albarán,1
coreografía,1
cariñosos,1
achaques,1
despertarse,1
susan,1
acelerón,1
lesionarse,1
tasas,1
aortal,1
desbloqueen,1
repetiste,1
illescas,1
lemon,1
prepárese,1
imprecisión,1
llegarle,1
enfocarlo,1
practicas,1
tocayas,1
sorprendí,1
relajemos,1
presley,1
triglicéridos,1
morruda,1
propasado,1
bis,1
agrava,1
aprendisteis,1
alado,1
desordena,1
follarían,1
tumbó,1
aliviar,1
meidum,1
atracan,1
tumbá,1
previsor,1
deshacían,1
particularmente,1
dicharachero,1
cd's,1
afines,1
alabó,1
relajaditos,1
retirarnos,1
funcionaría,1
cajeros,1
despertarle,1
demuéstranos,1
forjador,1
despertarla,1
contártelos,1
afectase,1
portera,1
bailemos,1
uuuuuh,1
putana,1
enchufarte,1
vecinita,1
visitilla,1
quejarnos,1
boh,1
vertió,1
marcelo,1
prestaron,1
trompeta,1
p'acá,1
tumbe,1
recupérate,1
colchoncitos,1
edificación,1
bpm,1
mejoraba,1
observaré,1
visitado,1
desviado,1
estallarnos,1
cerrarlas,1
mejunje,1
agarrotan,1
exabruptos,1
devolvedla,1
piececitos,1
positivismo,1
desinhibición,1
contártelas,1
muéstrale,1
ordenanza,1
cúter,1
potenciales,1
jeremiah,1
demandada,1
estupendísima,1
indecoroso,1
desabrida,1
revestimiento,1
besáis,1
animalicos,1
falopio,1
eslora,1
preñen,1
tuc',1
chillando,1
sarpullido,1
hutch,1
troceado,1
exculpara,1
arrastraban,1
motica,1
escozones,1
textura,1
pepperoni,1
desorientar,1
buh,1
mcdonald's,1
clasificas,1
clasificar,1
bup,1
but,1
supervip,1
cinci,1
mediremos,1
amamos,1
ordenata,1
repartan,1
jalármela,1
fotografiado,1
saliros,1
santería,1
montándotelo,1
estupendísimo,1
fortificado,1
increíblemente,1
disuelto,1
preñar,1
provocas,1
permanentes,1
prisoners,1
provocan,1
cabify,1
críticos,1
devoraba,1
feísimo,1
obscenamente,1
mejorarse,1
fornidos,1
torean,1
conquistando,1
pegaran,1
torear,1
conformaríamos,1
reventamos,1
delegadas,1
descansados,1
encontraríamos,1
coordinara,1
asfaltar,1
comprobada,1
intuyas,1
misas,1
sunís,1
dirígela,1
escojas,1
abrazan,1
resumir,1
golosones,1
infectaría,1
inyectaste,1
tipificado,1
road,1
acomodado,1
dragón,1
sindicalista,1
evitándoos,1
delatarte,1
delatarnos,1
rugoso,1
chamuscado,1
coordinaos,1
jazmín,1
incitada,1
maravillado,1
agrado,1
prestasen,1
boyante,1
contaminación,1
detectaste,1
mutilarme,1
toreen,1
comillas,1
maravillada,1
xavier,1
roco,1
tocándole,1
culparnos,1
pegarlo,1
mándenme,1
evitándola,1
trompas,1
reincorporación,1
privatizan,1
mutilarle,1
padrote,1
localizable,1
obseso,1
delataron,1
prepárelo,1
fiestorro,1
cerrarles,1
jugad,1
mejorará,1
pegarla,1
encuéntralas,1
parlamento,1
defraudar,1
detractores,1
bitch,1
goes,1
amenazará,1
amotinamiento,1
cosquillitas,1
asfixia,1
penoso,1
incitado,1
idealizando,1
éticamente,1
camine,1
estériles,1
preocupamos,1
cam,1
produndamente,1
car,1
neutralizarlos,1
céntrico,1
levantaría,1
cubertería,1
contrapartidas,1
sintra,1
dignó,1
cegarlo,1
clasificaron,1
cantabria,1
clinton,1
presentándote,1
pick,1
bailecito,1
disimulando,1
instalados,1
recordaras,1
untada,1
cdp,1
proteómica,1
ojeroso,1
cuatrillizos,1
dosieres,1
baby's,1
alían,1
larguemos,1
ojerosa,1
hurón,1
ces,1
cer,1
hervirla,1
titula,1
pareciste,1
alías,1
goku,1
decantaría,1
unieran,1
reviéntenlo,1
subestimarlos,1
chócala,1
odiándolo,1
aventajado,1
gong,1
leguas,1
cantinela,1
usábamos,1
tranquilizas,1
aislarme,1
rodearte,1
gigigi,1
considerables,1
cho,1
truffaut,1
walker,1
romi,1
exhalas,1
horrendo,1
aténgase,1
sonría,1
rodearse,1
apoyaran,1
neuras,1
enterita,1
piji,1
repártela,1
cedió,1
sonrío,1
menstruando,1
empezaban,1
thieves,1
prevalece,1
guapísimos,1
corrija,1
taconeo,1
tomándonos,1
faroleé,1
validar,1
recubierto,1
parezcan,1
goonies,1
desvanece,1
nublará,1
construcciones,1
publicadas,1
taking,1
escapemos,1
pivonazo,1
desesperes,1
cuentagotas,1
ocupación,1
hospitalarios,1
agobiándome,1
cla,1
skimmer,1
cicuta,1
ché,1
anacleto,1
detrasito,1
torturarse,1
accionariado,1
pink,1
escolarizada,1
arrastrabais,1
pins,1
triunfan,1
tumbarnos,1
triunfal,1
serenarte,1
kentucky,1
justificarse,1
cnn,1
cnp,1
peritos,1
cómica,1
inmutable,1
inexpugnable,1
cog,1
cómico,1
desencadenado,1
cos,1
torturaros,1
permitimos,1
autoría,1
fundadas,1
avellanas,1
ceñida,1
charlarán,1
adaptados,1
gallega,1
divorciaste,1
reivindicación,1
punteo,1
distribuye,1
cañerías,1
ceden,1
confundirlas,1
bravísimo,1
grilladas,1
cre,1
cubridnos,1
olvidémoslo,1
silbante,1
sobreactuara,1
mezclaremos,1
ovejas,1
capito,1
recargo,1
aplastarte,1
selfies,1
langosta,1
socialismo,1
seminarios,1
rodamiento,1
cometimos,1
asistida,1
estaros,1
superagusto,1
psicoterapia,1
despachar,1
quehaceres,1
apoyarlo,1
espabilarte,1
digás,1
carmelita,1
imponga,1
pity,1
muerdealmohadas,1
pita,1
confesarán,1
kaixo,1
cogedle,1
impongo,1
acordaras,1
roya,1
antirrobo,1
justificarle,1
retenerme,1
cul,1
fusible,1
fantaseaba,1
cut,1
apoyáramos,1
milagrosos,1
pichu,1
considerándose,1
transferencias,1
piva,1
censurando,1
imponer,1
imponen,1
repatriado,1
tuviesen,1
recuperé,1
think,1
ilústrame,1
torturarlo,1
inexperta,1
esclarecido,1
oxigenados,1
saramago,1
hámsteres,1
jacket,1
regístralo,1
godzilla,1
peritas,1
pisé,1
pacino,1
autorice,1
votando,1
suscríbete,1
esconderé,1
asesinarnos,1
montañismo,1
incriminaban,1
aburridísima,1
placas,1
pezuñas,1
entrecortadas,1
tucutucutú,1
seiscientos,1
tráetela,1
clasecita,1
aliviará,1
obedecerá,1
sancionamos,1
desorden,1
produciremos,1
distribuir,1
quitarás,1
bárbaros,1
picta,1
maquillada,1
supliquen,1
seguirilla,1
perseguido,1
maquillado,1
adoramos,1
morochita,1
divertía,1
comenzaba,1
torrijas,1
divertís,1
gelatinosos,1
empresariales,1
buenito,1
hippies,1
pestiño,1
macramé,1
acordarlo,1
invitándote,1
dah,1
dai,1
cagona,1
vestían,1
proporción,1
tiradita,1
afectarán,1
bañarnos,1
manipularme,1
cubatas,1
predispone,1
fisgado,1
contactillos,1
comenzaremos,1
chochea,1
oleoducto,1
ganchitos,1
hayás,1
manipularle,1
enrabietada,1
pegamoides,1
croata,1
diluvio,1
retenerle,1
escaldada,1
esquizofrénico,1
talonario,1
desafío,1
vivisteis,1
excomisario,1
respaldar,1
imaginamos,1
provocaría,1
comparan,1
agradecemos,1
pañuelito,1
desnudarla,1
reabsorba,1
aconsejaba,1
scanner,1
rayadísima,1
entrenarnos,1
taburetes,1
millonacos,1
milagrosas,1
apoyá,1
exalta,1
apoyó,1
equivalente,1
sobré,1
chamaquitas,1
ejes,1
camarote,1
apartó,1
ahorrarnos,1
aparté,1
laméntate,1
slowbody,1
dgt,1
chatis,1
barrelos,1
contabas,1
leona,1
indestructible,1
sumirla,1
debilitados,1
contaban,1
iluso,1
niégalo,1
miura,1
ilusa,1
chupetones,1
did,1
fotocopiando,1
espumillón,1
interesadas,1
apuntarlos,1
explicádmelo,1
cavaron,1
jamison,1
ganándome,1
empotre,1
impedírselo,1
comportáis,1
niégame,1
consolarme,1
seasons,1
requiséis,1
empotra,1
oblígale,1
chateé,1
brown,1
repetírtelo,1
hacedme,1
exaltó,1
cómpralos,1
maquillando,1
supercentrado,1
vocecita,1
acumulamos,1
afrodisíacos,1
horroroso,1
consolarle,1
insinuás,1
supermedido,1
solucionarías,1
valoramos,1
elliott,1
engorilar,1
lache,1
streep,1
lacio,1
being,1
aprovecharemos,1
bitcoins,1
centrifugado,1
detonado,1
cubriéndote,1
dog,1
tucutucu,1
silábica,1
drones,1
tembloroso,1
doo,1
compungido,1
canalización,1
traumáticos,1
luminiscente,1
saliéndole,1
aliviada,1
carrapea,1
solidaria,1
provocaciones,1
mampara,1
llenaste,1
espiada,1
cosechando,1
llamasteis,1
murano,1
emoji,1
edward,1
parasitismo,1
disfracemos,1
dra,1
necia,1
asalvajado,1
galletera,1
ordenadas,1
descrito,1
bronx,1
mamonees,1
deposite,1
milloncito,1
comentábamos,1
alcen,1
repudiada,1
parkings,1
repudiado,1
yonsei,1
novelista,1
petate,1
amigable,1
proponernos,1
anime,1
duo,1
gestación,1
intentaban,1
caluroso,1
modisto,1
consiento,1
consiente,1
rallarme,1
destinada,1
colaboraste,1
desilusión,1
míticas,1
desperdigaras,1
piltra,1
yéndonos,1
dedicaré,1
imposibilium,1
tonillo,1
devolverían,1
pitillos,1
cedan,1
aparcó,1
cedas,1
relationship,1
merendado,1
variables,1
chamaquitos,1
transfóbico,1
colócalas,1
supersilencioso,1
victimismos,1
debuto,1
importarán,1
seducen,1
aldea,1
separatas,1
privilegiadas,1
seller,1
conjetura,1
sellen,1
místico,1
discípulos,1
reformas,1
drástico,1
triunfos,1
valdrán,1
vacíes,1
excluido,1
concurrencia,1
inoculado,1
drástica,1
genómica,1
velaría,1
bagdad,1
atrapéis,1
trampitas,1
relame,1
bichito,1
discrepo,1
enerva,1
twin,1
recordarla,1
vendieras,1
externa,1
relajé,1
bloqueamos,1
amoldo,1
relajó,1
apártatela,1
amplíame,1
llamativo,1
benemérita,1
sellad,1
formemos,1
recaídas,1
posicionado,1
hurona,1
despelotarlos,1
cíes,1
nutras,1
menstruales,1
rudimentaria,1
descubiertos,1
llamativa,1
abducir,1
carnet,1
endiosado,1
olvidos,1
cuerpón,1
saladita,1
pernoctar,1
averiguaras,1
eau,1
largasen,1
ína,1
amplíala,1
periódicamente,1
taichí,1
fichaje,1
aeronave,1
duendes,1
grillados,1
revisamos,1
zurdos,1
agilidad,1
meteremos,1
comentártelo,1
obedecemos,1
tetillas,1
desubicados,1
requesón,1
posteriori,1
dedicara,1
ejecuto,1
aconsejado,1
tesina,1
morbosos,1
plenas,1
peregrinación,1
mantenednos,1
bardem,1
pasarlas,1
gélido,1
kimchi,1
ordenados,1
muriedas,1
acompañaría,1
notificarán,1
añadiremos,1
egb,1
necesarios,1
acusados,1
enséñaselo,1
habitan,1
continuará,1
chasis,1
monógamo,1
llenaría,1
estrasburgo,1
liberales,1
monógama,1
sustentar,1
desconcentras,1
alergénico,1
boston,1
cedo,1
jartá,1
supercalentita,1
cubridlos,1
submarino,1
acercamientos,1
mella,1
cobrarse,1
nece,1
benicio,1
estand,1
herméticamente,1
seguidles,1
hiperinjusto,1
censuran,1
censuras,1
aspectos,1
longuis,1
agobiamos,1
aracena,1
cumplían,1
cobrarle,1
desconcentres,1
turca,1
desarmarla,1
enrevesado,1
cedí,1
emo,1
roles,1
estafó,1
patucos,1
cobrarme,1
recapacitáramos,1
